Bins,CDF values
15.207062,0.9456298874978829
15.307109,0.9461321216723955
15.407155,0.9466491945838823
15.507201,0.947106908184389
15.607248,0.9476148495654302
15.707294,0.9480668603224915
15.807341,0.9485439782402267
15.907388,0.9490736120547277
16.007433,0.9495518668440428
16.107481,0.9499947460706585
16.207527,0.9504581712407769
16.307573,0.9509101819978383
16.40762,0.9513405053700911
16.507666,0.9518073548641266
16.607712,0.9522422357107353
16.70776,0.9527079437634651
16.807806,0.9530800536291267
16.907852,0.9534806995274311
17.007898,0.9538961841627097
17.107944,0.9542603039392313
17.20799,0.9546278410326906
17.308039,0.9549862536026836
17.408085,0.9553572220270395
17.508131,0.9556962300948355
17.608177,0.9560546426648285
17.708223,0.9564381669435472
17.80827,0.9568022867200688
17.908316,0.9571812380089771
18.008364,0.957524811841996
18.10841,0.9578489811728178
18.208456,0.9581685847384167
18.308502,0.9584767738909585
18.408548,0.9588066504283088
18.508595,0.9590977124122595
18.608643,0.9594024772408842
18.708689,0.9597152321586488
18.808735,0.960014289780745
18.908781,0.9603053573137011
19.008827,0.9606078392597144
19.108873,0.9608954769850303
19.208921,0.9612424751419663
19.308968,0.9615415327640624
19.409014,0.9618611363296613
19.50906,0.9621464966560889
19.609106,0.9624512614847136
19.709152,0.9627834145722809
19.8092,0.9630801893117656
19.909246,0.9633883784643075
20.009293,0.9636828703211807
20.109339,0.9639716549715255
20.209385,0.9642787026827616
20.309431,0.9645777603048578
20.409477,0.9648608323519942
20.509525,0.9651210809696962
20.609571,0.9653881782352324
20.709618,0.9656689727964372
20.809664,0.9659497673576419
20.90971,0.9662522493036552
21.009756,0.9664908059885402
21.109804,0.9667784491975793
21.20985,0.9670866383501211
21.309896,0.967362867146103
21.409943,0.9676379545007792
21.509989,0.9678822229402012
21.610035,0.9681687192459723
21.710083,0.9684449480419541
21.81013,0.9687120453074903
21.910175,0.9689585966295238
22.010221,0.9692348254255057
22.110268,0.9695190443106275
22.210314,0.9697678785152724
22.31036,0.9700201322346963
22.410408,0.9702701078806469
22.510454,0.970478991639592
22.6105,0.9707460889051281
22.710546,0.9709709528423531
22.810593,0.9711821194839095
22.910639,0.971403554875621
23.010687,0.9716307016954574
23.110733,0.9718281710413453
23.21078,0.9720404791242074
23.310825,0.972227675498344
23.410872,0.9724171547550919
23.510918,0.9726157617559054
23.610966,0.9728200797496275
23.711012,0.9730232563020439
23.811058,0.9732184427653203
23.911104,0.973409063463374
24.01115,0.9735882697483705
24.111197,0.9737788868123696
24.211245,0.9739729318343403
24.31129,0.9741966543302596
24.411337,0.974423801150096
24.511383,0.9746543722938494
24.61143,0.9748586902875715
24.711475,0.9750767055769622
24.811522,0.9752638983823266
24.91157,0.9754762064651887
25.011616,0.9756885145480508
25.111662,0.9758848424526331
25.211708,0.9761724856616721
25.311754,0.9764601288707112
25.4118,0.9767420594983026
25.511848,0.9770342684725645
25.611895,0.9773687107751377
25.71194,0.9777294062277422
25.811987,0.9780764043846781
25.912033,0.9784234025416141
26.01208,0.9788057780891571
26.112127,0.9791550591287045
26.212173,0.9794986329617233
26.31222,0.979838782470825
26.412266,0.9802108923364866
26.512312,0.9805852850847596
26.612358,0.9809836405059313
26.712406,0.9813774377564014
26.812452,0.9817826494199287
26.912498,0.9822609133270214
27.012545,0.9827209141732227
27.11259,0.9831854807846468
27.212637,0.9836283600112625
27.312683,0.9840449781451527
27.412731,0.9844981303435197
27.512777,0.9849284537157725
27.612823,0.9853256752901598
27.71287,0.9856943608319043
27.812916,0.9860242373692546
27.912962,0.9863278549681992
28.01301,0.9866143567359326
28.113056,0.9869088485928058
28.213102,0.9871770872996478
28.313148,0.9874750034804383
28.413195,0.9877398178633631
28.51324,0.9880263141691341
28.613289,0.9882717240498619
28.713335,0.9885411041980096
28.813381,0.9888059185809344
28.913427,0.9890627428747192
29.013474,0.9893127185206698
29.11352,0.9895250266035319
29.213566,0.9897224921848005
29.313614,0.9899405074741912
29.41366,0.9901242795244105
29.513706,0.9902966371615728
29.613752,0.9904552975030665
29.713799,0.9905968362249746
29.813845,0.9907155438576447
29.913893,0.990855941138247
30.013939,0.991013460038435
30.113985,0.9911561402016489
30.214031,0.9912862645104998
30.314077,0.9914072572889051
30.414124,0.9915487933124733
30.514172,0.9916732104147957
30.614218,0.9918330121975952
30.714264,0.9920030869521461
30.81431,0.9921354941436086
30.914356,0.9922747499829052
31.014402,0.9923763363224017
31.11445,0.992489339011667
31.214497,0.992611473231378
31.314543,0.9927221930380319
31.414589,0.9928249227555458
31.514635,0.9929071065295569
31.614681,0.9929813002144281
31.714727,0.9930646238412061
31.814775,0.9931639292348029
31.914822,0.993233558481911
32.014866,0.9932974779764256
32.114914,0.9933442761777668
32.214962,0.9934036322572688
32.315006,0.9934629860736038
32.415054,0.9935177763008365
32.5151,0.9935702815999021
32.615147,0.9936262111576024
32.715195,0.9936810013848351
32.81524,0.9937357895229905
32.915287,0.9937768821934149
33.01533,0.9938213975556661
33.11538,0.9938784707090335
33.215424,0.9939161375540153
33.31547,0.9939766327898952
33.41552,0.9940314230171279
33.515564,0.9940919182530078
33.615612,0.9941535572586445
33.715656,0.9942163353336143
33.815704,0.9942871060437898
33.91575,0.9943612983142086
34.015797,0.9944240763891784
34.115845,0.9944811495425457
34.21589,0.9945405033588808
34.315937,0.9946010009014501
34.41598,0.9946592132982403
34.51603,0.9947128600168508
34.616077,0.9947687917071507
34.71612,0.9948235798453061
34.81617,0.9948920676293469
34.916214,0.9949525628652268
35.016262,0.9950244750384696
35.116306,0.995102091567523
35.216354,0.995185415194301
35.316402,0.9952721663874193
35.416447,0.9953669042096465
35.516495,0.995447948087428
35.61654,0.9955529586855593
35.716587,0.9956636806030918
35.81663,0.9957561355862291
35.91668,0.9958611461843604
36.016727,0.995949038840546
36.11677,0.9960768778295753
36.21682,0.9962081460823201
36.316864,0.9963473992667985
36.416912,0.9964706725776482
36.51696,0.9966065066826624
36.617004,0.9967765781948532
36.717052,0.9969295342458776
36.817097,0.9970870501430744
36.917145,0.9972594110662436
37.01719,0.9974386139347936
37.117237,0.9976337966769723
37.217285,0.9977936015064007
37.31733,0.997957965920867
37.417377,0.9981063561196221
37.51742,0.998237619367286
37.61747,0.9983711654540399
37.717518,0.998493302002246
37.817562,0.998589181244018
37.91761,0.9986919129200791
38.017654,0.9988060548745695
38.117702,0.9988973719199572
38.217747,0.999019503811262
38.317795,0.9991108173748544
38.417843,0.9992226807554543
38.517887,0.9993139943190467
38.617935,0.9993904723445588
38.71798,0.99943498770681
38.818027,0.9995160315845916
38.91807,0.9995913652745553
39.01812,0.9996450119931658
39.118168,0.9996998022203984
39.218212,0.9997477418412845
39.31826,0.9998002491423824
39.418304,0.9998356331482745
39.518353,0.9998618857978073
39.6184,0.9998824321330195
39.718445,0.9998961291675584
39.818493,0.9999086852612993
39.918537,0.9999200994567483
40.018585,0.9999235238459504
40.11863,0.9999303723632198
40.218678,0.9999360794609443
40.318726,0.9999406453132137
40.41877,0.9999440695718484
40.518818,0.9999452110349158
40.618862,0.9999452110349158
40.71891,0.9999463524979832
40.818954,0.9999463524979832
40.919003,0.9999474939175281
41.01905,0.9999497768436628
41.119095,0.9999509182632077
41.219143,0.9999532011893424
41.319187,0.9999543426088873
41.419235,0.9999554840284322
41.519283,0.9999554840284322
41.619328,0.9999554840284322
41.719376,0.9999554840284322
41.81942,0.999956625447977
41.919468,0.9999577669110444
42.019512,0.9999577669110444
42.11956,0.9999577669110444
42.21961,0.9999589083741118
42.319653,0.9999589083741118
42.4197,0.9999600498371792
42.519745,0.9999600498371792
42.619793,0.9999600498371792
42.719837,0.9999611912567241
42.819885,0.9999611912567241
42.919933,0.9999611912567241
43.019978,0.9999634740958139
43.120026,0.9999634740958139
43.22007,0.9999646155153588
43.320118,0.9999646155153588
43.420166,0.9999646155153588
43.52021,0.9999646155153588
43.62026,0.9999646155153588
43.720303,0.9999657569349036
43.82035,0.999966898397971
43.920395,0.9999691812370608
44.020443,0.9999714640761506
44.12049,0.999972605539218
44.220535,0.9999737469587628
44.320583,0.9999760298848975
44.420628,0.9999771713044424
44.520676,0.9999794542305771
44.62072,0.9999794542305771
44.720768,0.9999817370696669
44.820816,0.9999840199958016
44.92086,0.9999863028348913
45.02091,0.9999863028348913
45.120953,0.9999863028348913
45.221,0.9999885856739811
45.32105,0.9999885856739811
45.421093,0.999989727093526
45.52114,0.999989727093526
45.621185,0.999989727093526
45.721233,0.999989727093526
45.821278,0.999989727093526
45.921326,0.999989727093526
46.021374,0.999989727093526
46.121418,0.999989727093526
46.221466,0.999989727093526
46.32151,0.9999908685130708
46.42156,0.9999908685130708
46.521606,0.9999920099761382
46.62165,0.9999931513956831
46.7217,0.9999954343218178
46.821743,0.9999954343218178
46.92179,0.9999954343218178
47.021835,0.9999954343218178
47.121883,0.9999954343218178
47.22193,0.9999954343218178
47.321976,0.9999977171609076
47.422024,0.9999977171609076
47.522068,0.9999977171609076
47.622116,0.9999977171609076
47.72216,0.9999977171609076
47.82221,0.9999977171609076
47.922256,0.9999977171609076
48.0223,0.9999977171609076
48.12235,0.9999977171609076
48.222393,0.9999977171609076
48.32244,0.9999977171609076
48.42249,0.9999977171609076
48.522533,0.9999977171609076
48.62258,0.9999977171609076
48.722626,0.9999977171609076
48.822674,0.9999977171609076
48.922718,0.9999999999999973
